va,name,size
0x004BEC60,FUN_004bec60,263
0x004BED70,_APHomeAirport@0,183
0x004BEE30,@APObjOnShip@4,47
0x004BEE7D,FUN_004bee7d,207
0x004BEF5D,FUN_004bef5d,223
0x004BF04D,FUN_004bf04d,213
0x004BF13D,FUN_004bf13d,217
0x004BF34D,FUN_004bf34d,836
0x004BF7D0,FUN_004bf7d0,117
0x004BFDC0,FUN_004bfdc0,124
0x004C06A0,_PROJInit@0,97
0x004C0710,_PROJGetTargetPos@12,265
0x004C0820,@PROJAccurateHardPos@4,71
0x004C0870,@PROJSetTarget@4,232
0x004C0960,_PROJLockUpdate@0,292
0x004C0A90,_PROJAdd@40,13
0x004C0A9D,FUN_004c0a9d,1652
0x004C1120,_PROJSpeed@8,70
0x004C1170,_PROJEngineState@0,50
0x004C11B0,?PROJMoveProc@@YAXD@Z,1150
0x004C1630,FUN_004c1630,45
0x004C1660,FUN_004c1660,192
0x004C1720,FUN_004c1720,56
0x004C1760,FUN_004c1760,56
0x004C17A0,FUN_004c17a0,78
0x004C17F0,FUN_004c17f0,128
0x004C1870,?PROJDamageProc@@YAXPAUHIT_OBJ_DATA@@@Z,917
0x004C1C10,FUN_004c1c10,163
0x004C1F10,FUN_004c1f10,50
0x004C1F50,_PROJProc,22
0x004C20C0,_PROJHit@8,174
0x004C2170,_PROJFire@16,819
0x004C24B0,FUN_004c24b0,564
0x004C26F0,_PROJFireSound@4,365
0x004C2860,_PROJInFOV@40,752
0x004C2B50,FUN_004c2b50,10
0x004C2B5A,FUN_004c2b5a,735
0x004C2E40,FUN_004c2e40,104
0x004C2EB0,_PROJRadarIsOn@8,103
0x004C2F20,_PROJLock@24,709
0x004C31F0,FUN_004c31f0,96
0x004C3250,FUN_004c3250,263
0x004C3360,FUN_004c3360,21
0x004C3380,_PROJHitChance@28,10
0x004C338A,FUN_004c338a,1181
0x004C3830,FUN_004c3830,92
0x004C3890,FUN_004c3890,197
0x004C3960,FUN_004c3960,59
0x004C39A0,@PROJLaunchDevice@4,334
0x004C3AF0,_PROJRetargetMissilesOnDevice@12,324
0x004C3C40,FUN_004c3c40,88
0x004C3CA0,_PROJRemove@0,304
0x004C3DD0,@PROJRetargetMissiles@4,218
0x004C3EB0,_PROJMakeBombEq@28,374
0x004C4030,_PROJChangeBombEq@8,32
0x004C4050,_PROJBombPos@12,170
0x004C4100,_PROJSelectTarget@0,656
0x004C4390,FUN_004c4390,871
0x004C4700,_PROJServiceWeapon@24,2290
0x004C5000,FUN_004c5000,74
0x004C5050,FUN_004c5050,539
0x004C5270,FUN_004c5270,94
0x004C52D0,FUN_004c52d0,661
0x004C5570,@PROJMissileAttacking@4,246
0x004C5670,_PROJSendCollateralDamages@24,560
0x004C58A0,FUN_004c58a0,13
0x004C58AD,FUN_004c58ad,1107
0x004C5D00,FUN_004c5d00,38
0x004C5D30,_T_InitDatabase@0,26
0x004C5D50,_T_ShutdownDatabase@0,13
0x004C5D60,_T_Init@0,5
0x004C5D70,@T_Load@4,451
0x004C5F40,FUN_004c5f40,22
0x004C5F60,_T_Init2@0,52
0x004C5FA0,_T_Shutdown@0,113
0x004C6020,_T_StopAdding@0,20
0x004C6040,@T_GetLeaf@12,168
0x004C60F0,_DecodeFile,167
0x004C619C,_G_UPatLine@20,408
0x004C6334,_G_UBresenhamLine@16,300
0x004C64B8,_Swapmem@12,108
0x004C6524,_DoWordToString@16,198
0x004C65EC,@LMultDiv256@8,12
0x004C65F8,@LFMult@8,9
0x004C6604,@LFDiv@8,13
0x004C6614,@Abs@4,9
0x004C6620,@F24ToPA@4,23
0x004C6638,@PAToF24@4,26
0x004C6654,_Rotate2@8,119
0x004C66CC,_Dist@8,66
0x004C6744,_CpymemX@12,242
0x004C6838,_CpymemXRemap@12,51
0x004C686C,_Sprintf,533
0x004C6A84,FormatField,86
0x004C6ADC,NumberToAscii,339
0x004C6C30,_GetWordPointDelta@12,303
0x004C6D60,_CpuId@0,261
0x004C6E80,FUN_004c6e80,76
0x004C6ECC,@G_UPolygon@8,2307
0x004C77D0,@G_SUPolygon@8,1225
0x004C7C9C,FUN_004c7c9c,3302
0x004C8984,FUN_004c8984,179
0x004C8A38,@G_Polygon@8,59
0x004C8A74,@G_SPolygon@8,45
0x004C8AA4,_DecompressVideo@20,85
0x004C8AFC,_UnRLE@8,239
0x004C8BEC,_BuildSelfModifyCode@0,112
0x004C8C60,DoNibble,120
0x004C8CD8,_DecompressVideoImage@20,136
0x004C8E20,_WRBlackenPalette@12,74
0x004C8E6C,_WRWhitenPalette@12,90
0x004C8EC8,_WRReddenPalette@12,69
0x004C8F10,_WRColorPalette@16,105
0x004C8FD4,Horizon2d,147
0x004C9066,FUN_004c9066,142
0x004C90F4,FUN_004c90f4,133
0x004C9179,FUN_004c9179,52
0x004C91AD,FUN_004c91ad,115
0x004C9224,NoHorizon,37
0x004C924C,_SolidHorizon,375
0x004C93C3,FUN_004c93c3,51
0x004C93F6,FUN_004c93f6,53
0x004C942C,_GouraudHorizon,412
0x004C95C8,_ScreenMove@16,89
0x004C9624,_T_InterpAltNW@16,329
0x004C98BC,FUN_004c98bc,91
0x004C9918,FUN_004c9918,366
0x004C9A88,AC_interpolate_linear_span,886
0x004C9E00,FUN_004c9e00,280
0x004C9F18,FUN_004c9f18,272
0x004CA028,_G__AC_Texture,394
0x004CA1B4,interpolate_linear_span,1380
0x004CA718,FUN_004ca718,1326
0x004CAC48,FUN_004cac48,238
0x004CAD38,FUN_004cad38,236
0x004CAE25,FUN_004cae25,17
0x004CAE38,_G__Texture,589
0x004CB088,interpolate_perspective_span,2266
0x004CBB69,FUN_004cbb69,210
0x004CBC3B,FUN_004cbc3b,208
0x004CBD0B,_G__Perspective,369
0x004CBE7C,_G__ScaleBitmap,1321
0x004CC3A5,expand_texture_poly,165
0x004CC44C,Remap,102
0x004CC4B4,SetShadingTable,99
0x004CC518,@DoSetTmapRemaps@0,45
0x004CC548,FUN_004cc548,161
0x004CC5E9,FUN_004cc5e9,176
0x004CC699,FUN_004cc699,69
0x004CC726,FUN_004cc726,45
0x004CC753,FUN_004cc753,114
0x004CC7F4,@RemapYLRP@4,185
0x004CC8B0,@DrawYLRP@8,23
0x004CCB88,@ArcTan@8,176
0x004CCC48,_CopySB8,49
0x004CCC7C,_CopyDB8,149
0x004CCD14,_CopySB15,89
0x004CCD70,_CopyDB15,133
0x004CCDF8,_CopyDSB15,129
0x004CCE7C,_CopyDDB15,213
0x004CCF54,_ExpandDB,52
0x004CCF88,_ExpandSB,89
0x004CD588,sincos,62
0x004CD5DF,FUN_004cd5df,15
0x004CD5EE,FUN_004cd5ee,333
0x004CD7A0,@GRACos@4,20
0x004CD7B4,acos,75
0x004CD834,@GRSetLightSource@4,30
0x004CD854,SetShading,91
0x004CD8B0,_Sun,64
0x004CD8F0,FUN_004cd8f0,234
0x004CD9DA,FUN_004cd9da,236
0x004CDAC6,FUN_004cdac6,237
0x004CDBB3,FUN_004cdbb3,239
0x004CDCA8,do_nop,16
0x004CDCB8,render_3d,506
0x004CDEB4,FUN_004cdeb4,1522
0x004CE4A8,FUN_004ce4a8,9
0x004CE4B4,check_flat,719
0x004CE784,FUN_004ce784,56
0x004CE7BC,load_xlate_rotate_pnt,59
0x004CE7F7,mxmul,163
0x004CE89C,FUN_004ce89c,195
0x004CE968,FUN_004ce968,21
0x004CEB00,FUN_004ceb00,110
0x004CEB70,FUN_004ceb70,466
0x004CED44,FUN_004ced44,116
0x004CEDB8,FUN_004cedb8,466
0x004CEF8C,FUN_004cef8c,116
0x004CF000,FUN_004cf000,466
0x004CF270,code_pnt,50
0x004CF2A4,ecode_pnt,43
0x004CF2D0,FUN_004cf2d0,85
0x004CF328,FUN_004cf328,230
0x004CF410,FUN_004cf410,232
0x004D028C,FUN_004d028c,518
0x004D0494,get_sort_dist,72
0x004D057C,_GRAddBrentObj@40,538
0x004D0798,FUN_004d0798,1175
0x004D0C2F,FUN_004d0c2f,32
0x004D0C50,do_drawobj000,58
0x004D0C8A,FUN_004d0c8a,1409
0x004D120B,FUN_004d120b,534
0x004D1421,FUN_004d1421,3
0x004D1424,sh_op_5A,623
0x004D1694,FUN_004d1694,296
0x004D17BC,do_shape_name,35
0x004D17E0,FUN_004d17e0,16
0x004D17F0,FUN_004d17f0,1
0x004D17F4,do_short_eof,2
0x004D17F8,FUN_004d17f8,251
0x004D18F4,FUN_004d18f4,128
0x004D1974,sh_op_72,14
0x004D1984,FUN_004d1984,856
0x004D1E5C,FUN_004d1e5c,112
0x004D1ECC,FUN_004d1ecc,16
0x004D1EDC,sh_op_7A,72
0x004D1F24,FUN_004d1f24,6
0x004D1F2C,FUN_004d1f2c,6
0x004D1F34,FUN_004d1f34,140
0x004D1FC0,sh_op_80,796
0x004D225E,FUN_004d225e,25
0x004D2278,FUN_004d2278,45
0x004D22A8,do_sfcal_long,41
0x004D22D4,do_ifdestroyed,37
0x004D22FC,do_no_overlap,28
0x004D2318,FUN_004d2318,42
0x004D2344,do_use_terrain_detail,28
0x004D2360,FUN_004d2360,32
0x004D2380,do_if_not_effect,44
0x004D23AC,FUN_004d23ac,162
0x004D2450,FUN_004d2450,167
0x004D24F8,FUN_004d24f8,136
0x004D2580,FUN_004d2580,136
0x004D2608,FUN_004d2608,136
0x004D2690,FUN_004d2690,173
0x004D2740,sh_op_84,86
0x004D2798,load_dest,46
0x004D2880,FUN_004d2880,143
0x004D2910,FUN_004d2910,56
0x004D29EC,FUN_004d29ec,143
0x004D2B20,FUN_004d2b20,143
0x004D2BB0,FUN_004d2bb0,189
0x004D2C70,FUN_004d2c70,189
0x004D2D30,FUN_004d2d30,189
0x004D2FC0,do_setcolor2,8
0x004D2FC8,FUN_004d2fc8,7
0x004D2FD0,FUN_004d2fd0,58
0x004D300A,FUN_004d300a,2
0x004D300C,do_fullpntg16,88
0x004D3064,FUN_004d3064,99
0x004D30C8,FUN_004d30c8,26
0x004D30E4,do_short_ijmp,1
0x004D30E5,FUN_004d30e5,27
0x004D3100,do_ijmp_long,23
0x004D3118,FUN_004d3118,27
0x004D3134,do_anim_jmp,40
0x004D315C,FUN_004d315c,55
0x004D3193,FUN_004d3193,1
0x004D3194,FUN_004d3194,580
0x004D33D8,do_icall_long,576
0x004D3618,FUN_004d3618,44
0x004D3644,FUN_004d3644,44
0x004D3670,FUN_004d3670,91
0x004D36CC,FUN_004d36cc,91
0x004D3728,FUN_004d3728,91
0x004D3784,FUN_004d3784,54
0x004D37BC,FUN_004d37bc,54
0x004D37F4,FUN_004d37f4,54
0x004D382C,FUN_004d382c,122
0x004D3938,FUN_004d3938,2085
0x004D415D,thunk_FUN_004d416b,2
0x004D416B,FUN_004d416b,1
0x004D416C,do_jumpfar4,210
0x004D4240,do_start_interp,17
0x004D4254,do_start_asm,2
0x004D4258,do_collision_info,19
0x004D426C,FUN_004d426c,26
0x004D4288,FUN_004d4288,61
0x004D42C8,do_setlight,35
0x004D42EC,do_setcoarse,27
0x004D4308,do_set_point_color,92
0x004D4364,do_set_gouraud,103
0x004D43CC,SetFlatColor,15
0x004D43DC,do_new_poly,944
0x004D478C,do_force_no_pmap,23
0x004D47A4,do_streamer_def,19
0x004D47B8,do_streamer_draw,185
0x004D4874,_NeedClip,18
0x004D4888,_RestoreClip,11
0x004D4894,do_screen_coords,243
0x004D4988,FUN_004d4988,56
0x004D49C0,FUN_004d49c0,89
0x004D4A19,do_brush_solid,23
0x004D4A30,do_brush_trans,23
0x004D4A47,do_brush_area,38
0x004D4A6D,do_brush_area_full,93
0x004D4ACA,FUN_004d4aca,610
0x004D4D2C,FUN_004d4d2c,723
0x004D4FFF,FUN_004d4fff,284
0x004D511B,FUN_004d511b,288
0x004D523B,FUN_004d523b,283
0x004D5356,FUN_004d5356,287
0x004D5475,do_new_smap,463
0x004D5644,do_new_rmap,872
0x004D59AC,do_new_pmap_or_tmap,125
0x004D5A2C,angles_2_matrix,379
0x004D5BA8,_GRInit3d@4,35
0x004D5BCC,_GRRender@36,202
0x004D5C98,_GRSinCos@12,38
0x004D5CC0,_GRTo2d@8,341
0x004D5E58,_MakeObjRotationMatrix@16,638
0x004D60D8,_MakeViewRotationMatrix@16,579
0x004D631C,_MultPointByMatrix@8,41
0x004D6348,_GRSaveContext@0,165
0x004D63F0,_GRRestoreContext@0,165
0x004D6498,@GRExec@4,63
0x004D64D8,_MultF24PointByMatrix@8,236
0x004D65C4,@Sqrt@4,121
0x004D6640,do_nt,940
0x004D69EC,__compute_viewer_dot_product,76
0x004D6A38,draw_quad,87
0x004D6A90,draw_tri_nw,147
0x004D6B24,draw_tri_se,147
0x004D6BB8,draw_nt,931
0x004D715A,_DirectDrawCreate@12,6
0x004D7220,_ser_rs232_getpacket@12,6
0x004D7226,_ser_rs232_block@12,6
0x004D722C,_ser_rs232_flush@8,6
0x004D7232,_ser_rs232_getbyte@8,6
0x004D7238,_ser_rs232_putbyte@8,6
0x004D723E,_ser_rs232_getstatus@8,6
0x004D7244,_ser_rs232_putpacket@12,6
0x004D724A,_FlushTransmitBuffer@4,6
0x004D7250,_FlushReceiveBuffer@4,6
0x004D7256,_SetFlowControlThreshold@12,6
0x004D725C,_SetPaceTime@8,6
0x004D7262,_SetTimeout@8,6
0x004D7268,_UnInitializePort@4,6
0x004D726E,_SetPortCharacteristics@24,6
0x004D7274,_InitializePort@36,6
0x004D727A,_IsPortAvailable@4,6
0x004D7280,_BytesInReceiveBuffer@4,6
0x004D7286,_BytesInTransmitBuffer@4,6
0x004D728C,_GetByte@4,6
0x004D7292,_PeekChar@4,6
0x004D7298,_CdrvCrc16@8,6
0x004D729E,_IsCarrierDetect@4,6
0x004D72A4,_ModemInit@4,6
0x004D72AA,_ModemAttention@4,6
0x004D72B0,_ModemWaitForCall@16,6
0x004D72B6,_IsRing@4,6
0x004D72BC,_GetString@12,6
0x004D72C2,_ModemAnswerMode@8,6
0x004D72C8,_ModemGetCarrierSpeed@4,6
0x004D72CE,_ModemConnect@4,6
0x004D72D4,_Dial@12,6
0x004D72DA,_ModemModifyValue@12,6
0x004D72E0,_ModemHangup@4,6
0x004D72FE,_closeMS,6
0x004D7304,_getMSdatafile,6
0x004D730A,_getMSdatafilesize,6
0x004D7310,_initializeMS,6
0x004D7316,_connectMS,6
0x004D731C,_sendMSresults,6
0x004D7330,_strncpy,254
0x004D7430,__cinit,48
0x004D7460,_exit,18
0x004D7480,__exit,18
0x004D74C0,doexit,173
0x004D7580,FID_conflict:__lockexit,11
0x004D7590,FID_conflict:__lockexit,11
0x004D75A0,__initterm,32
0x004D75C0,_strrchr,39
0x004D75F0,_atol,164
0x004D76A0,_atoi,14
0x004D76B0,__atoi64,223
0x004D7790,_sprintf,103
0x004D7810,_strchr,193
0x004D78D0,FID_conflict:_memcpy,285
0x004D7A30,_tolower,110
0x004D7AA0,__tolower_lk,229
0x004D7B90,_fclose,63
0x004D7BD0,__fclose_lk,95
0x004D7C30,__fsopen,58
0x004D7C70,FID_conflict:__wfopen,21
0x004D7C90,_strstr,128
0x004D7DB0,_isdigit,45
0x004D7E20,_isspace,45
0x004D7E80,_isalnum,50
0x004D7EC0,_isprint,50
0x004D8050,_toupper,110
0x004D80C0,__toupper_lk,229
0x004D81B0,__alloca_probe,47
0x004D81E0,_JumpToContinuation,46
0x004D8220,_CallMemberFunction0,7
0x004D8230,FID_conflict:_CallMemberFunction1,7
0x004D8240,FID_conflict:_CallMemberFunction1,7
0x004D8250,_UnwindNestedFrames,81
0x004D82B0,___CxxFrameHandler,60
0x004D8310,_CallCatchBlock2,98
0x004D83B0,_CallSETranslator,211
0x004D8490,TranslatorGuardHandler,98
0x004D8500,FUN_004d8500,14
0x004D8510,__global_unwind2,32
0x004D8552,__local_unwind2,104
0x004D85BA,__abnormal_termination,35
0x004D85DD,__NLG_Notify1,9
0x004D85E6,__NLG_Notify,24
0x004D8600,operator_new,16
0x004D8610,_strncmp,56
0x004D8648,__ftol,39
0x004D8670,__fpmath,23
0x004D86A0,__cfltcvt_init,56
0x004D87B5,__seh_longjmp_unwind@4,27
0x004D87D0,_labs,10
0x004D87E0,_strncat,291
0x004D8910,__alldiv,170
0x004D89C0,__allmul,52
0x004D8A00,_qsort,354
0x004D8B70,shortsort,91
0x004D8BD0,swap,45
0x004D8C00,__chdir,164
0x004D8CB0,__fullpath,222
0x004D8D90,__splitpath,350
0x004D8EF0,__getcwd,47
0x004D8F60,__getdcwd_lk,306
0x004D90A0,__validdrive,76
0x004D90F0,__strupr,342
0x004D9250,_bsearch,162
0x004D9300,_fread,55
0x004D9340,__fread_lk,326
0x004D9490,_fwrite,55
0x004D94D0,__fwrite_lk,386
0x004D9660,__strcmpi,199
0x004D9730,_strlen,123
0x004D97B0,_strcpy,7
0x004D97C0,_strcat,224
0x004D98B0,_rand,47
0x004D9A10,_sscanf,68
0x004D9A60,_getenv,40
0x004D9A90,__getenv_lk,150
0x004D9B70,__fflush_lk,60
0x004D9BB0,__flush,100
0x004D9C30,flsall,203
0x004D9D00,entry,353
0x004D9EB0,__amsg_exit,42
0x004D9EE0,__strlwr,342
0x004DA040,__strnicmp,244
0x004DA140,__mtinitlocks,42
0x004DA170,__mtdeletelocks,100
0x004DA1E0,__lock,104
0x004DA250,__unlock,23
0x004DA270,__lock_file,54
0x004DA2B0,FID_conflict:__lock_file2,40
0x004DA2E0,__unlock_file,54
0x004DA320,FID_conflict:__lock_file2,40
0x004DA370,__isctype,145
0x004DA410,__flsbuf,333
0x004DA560,__output,2199
0x004DAF10,write_char,65
0x004DAF60,write_multi_char,49
0x004DAFA0,write_string,55
0x004DAFE0,get_int_arg,15
0x004DAFF0,get_int64_arg,21
0x004DB010,get_short_arg,16
0x004DB900,___crtLCMapStringW,524
0x004DBB10,wcsncnt,51
0x004DBB50,___crtLCMapStringA,555
0x004DBD80,_strncnt,44
0x004DBDB0,_free,109
0x004DBE20,__close,110
0x004DBE90,__close_lk,137
0x004DBF20,__freebuf,57
0x004DBF60,__openfile,411
0x004DC170,__getstream,225
0x004DC260,___InternalCxxFrameHandler,188
0x004DC320,FindHandler,670
0x004DC5C0,FindHandlerForForeignException,215
0x004DC6A0,GetRangeOfTrysToCheck,159
0x004DC740,___FrameUnwindToState,190
0x004DC830,CatchIt,148
0x004DC8D0,CallCatchBlock,166
0x004DC99D,FUN_004dc99d,81
0x004DCA20,BuildCatchObject,496
0x004DCC20,DestructExceptionObject,97
0x004DCCA0,AdjustPointer,33
0x004DCCD0,__CallSettingFrame@12,72
0x004DCD20,__mtinit,96
0x004DCDB0,__initptd,19
0x004DCDD0,__getptd,111
0x004DCF10,_malloc,20
0x004DCF30,__nh_malloc,74
0x004DCF80,__heap_alloc,83
0x004DCFE0,__setdefaultprecision,19
0x004DD000,__ms_p5_test_fdiv,79
0x004DD050,__ms_p5_mp_test_fdiv,41
0x004DD1C0,__cftoe,119
0x004DD240,__cftoe2,227
0x004DD330,__cftof,104
0x004DD3A0,__cftof2,190
0x004DD460,__cftog,171
0x004DD580,__shift,43
0x004DD5B0,__dosmaperr,115
0x004DD630,__errno,9
0x004DD640,FUN_004dd640,9
0x004DD650,__mbctoupper,141
0x004DD6E0,__mbsnbcpy,163
0x004DD790,__setmbcp,547
0x004DD9C0,getSystemCP,77
0x004DDA10,_CPtoLCID,56
0x004DDA70,setSBCS,44
0x004DDAB0,___initmbctable,11
0x004DDAC0,__filbuf,245
0x004DDBC0,__read,120
0x004DDC40,__read_lk,560
0x004DDE70,__write,120
0x004DDEF0,__write_lk,507
0x004DE1D0,__input,3033
0x004DEE70,__hextodec,62
0x004DEEB0,__inc,35
0x004DEEE0,__un_inc,24
0x004DEF00,__whiteout,43
0x004DEF30,__mbsnbicoll,59
0x004DEF70,___wtomb_environ,138
0x004DF000,__commit,162
0x004DF1A0,__XcptFilter,335
0x004DF2F0,xcptlookup,47
0x004DF420,__ismbblead,18
0x004DF490,x_ismbbtype,58
0x004DF4D0,__setenvp,229
0x004DF5C0,__setargv,155
0x004DF660,parse_cmdline,464
0x004DFA30,___crtGetEnvironmentStringsA,396
0x004DFBC0,__ioinit,480
0x004DFDA0,__ioterm,85
0x004DFE00,__heap_init,57
0x004DFE80,__FF_MSGBANNER,61
0x004DFEC0,__NMSG_WRITE,502
0x004E00F0,___crtGetStringTypeW,436
0x004E02B0,___crtGetStringTypeA,291
0x004E03E0,__lseek,120
0x004E0460,__lseek_lk,130
0x004E04F0,__getbuf,75
0x004E0540,__isatty,48
0x004E0570,_wctomb,86
0x004E05D0,__wctomb_lk,148
0x004E0670,__aulldiv,104
0x004E06E0,__aullrem,117
0x004E0810,__get_lc_time,884
0x004E0B90,FUN_004e0b90,563
0x004E0DD0,storeTimeFmt,243
0x004E0ED0,___init_numeric,534
0x004E10F0,fix_grouping,67
0x004E1230,FUN_004e1230,335
0x004E1380,FUN_004e1380,67
0x004E13D0,FUN_004e13d0,102
0x004E1440,___init_ctype,684
0x004E1700,_strcspn,62
0x004E1740,_strpbrk,58
0x004E1A80,trans_lang_lang,85
0x004E1AE0,trans_ctry_ctry,85
0x004E1C70,___sbh_new_region,368
0x004E1DE0,___sbh_release_region,94
0x004E1E40,___sbh_decommit_pages,215
0x004E1F20,___sbh_find_block,81
0x004E1F80,___sbh_free_block,70
0x004E1FD0,___sbh_alloc_block,634
0x004E2250,___sbh_alloc_block_from_page,380
0x004E23D0,___sbh_resize_block,200
0x004E24A0,___sbh_heap_check,470
0x004E2680,__alloc_osfhnd,318
0x004E27C0,__set_osfhnd,164
0x004E2870,__free_osfhnd,145
0x004E2910,__get_osfhandle,74
0x004E2A20,__lock_fhandle,97
0x004E2A90,__unlock_fhandle,40
0x004E2AE0,__sopen,1041
0x004E2F70,?__CxxUnhandledExceptionFilter@@YGJPAU_EXCEPTION_POINTERS@@@Z,88
0x004E2FE0,terminate,92
0x004E3055,_abort,5
0x004E3080,_inconsistency,100
0x004E30ED,terminate,5
0x004E3100,_ValidateRead,32
0x004E3120,_ValidateWrite,32
0x004E3140,_ValidateExecute,27
0x004E3160,_calloc,171
0x004E3250,__callnewh,62
0x004E3290,__statusfp,22
0x004E32B0,__clearfp,23
0x004E32D0,__control87,63
0x004E3310,__controlfp,24
0x004E3370,__abstract_cw,161
0x004E3420,__hw_cw,141
0x004E34B0,__abstract_sw,60
0x004E34F0,FUN_004e34f0,11
0x004E3500,__ZeroTail,100
0x004E3570,__IncMan,99
0x004E35E0,__RoundMan,172
0x004E3690,__CopyMan,29
0x004E36B0,__FillZeroMan,15
0x004E36C0,__IsZeroMan,29
0x004E36E0,__ShrMan,173
0x004E3790,__ld12cvt,459
0x004E3960,FID_conflict:__ld12tod,24
0x004E3980,FID_conflict:__ld12tod,24
0x004E3A30,FID_conflict:__atodbl,53
0x004E3AB0,FID_conflict:__atodbl,53
0x004E3AF0,__fptostr,129
0x004E3B80,__fltout2,129
0x004E3C10,___dtold,188
0x004E3CD0,_mbtowc,91
0x004E3D30,__mbtowc_lk,261
0x004E3E70,FID_conflict:_ungetc,136
0x004E3F00,___crtCompareStringW,571
0x004E4140,wcsncnt,51
0x004E4180,___crtCompareStringA,749
0x004E4470,_strncnt,44
0x004E44A0,___crtsetenv,592
0x004E46F0,findenv,92
0x004E4750,copy_environ,110
0x004E47C0,__fcloseall,152
0x004E4860,_wcslen,24
0x004E4880,___crtMessageBoxA,146
0x004E4920,__Getdays,229
0x004E4A10,__Getmonths,239
0x004E4FA0,__expandtime,1243
0x004E5540,__store_str,42
0x004E5570,__store_num,136
0x004E5600,__store_number,94
0x004E5660,__store_winword,630
0x004E5980,___getlocaleinfo,438
0x004E5C80,x64toa,160
0x004E5D40,___crtGetLocaleInfoW,302
0x004E5E70,___crtGetLocaleInfoA,319
0x004E6270,__chsize_lk,306
0x004E63B0,__onexit,140
0x004E6440,_atexit,19
0x004E64A0,_abort,31
0x004E6730,_raise,424
0x004E6910,siglookup,49
0x004E6970,___addl,35
0x004E69A0,___add_12,102
0x004E6A10,___shl_12,62
0x004E6A50,___shr_12,54
0x004E6A90,___mtold12,232
0x004E6B80,___strgtold12,1578
0x004E7320,$I10_OUTPUT,923
0x004E76C0,_realloc,450
0x004E7890,__mbschr,181
0x004E7950,__strdup,38
0x004E7980,___tzset,50
0x004E79E0,__tzset_lk,735
0x004E8160,FID_conflict:_towupper,156
0x004E8200,_iswctype,115
0x004E8310,__setmode_lk,105
0x004E8380,__msize,102
0x004E83F0,___ld12mul,678
0x004E86A0,___multtenpow12,123
0x004E8720,_wcstombs,91
0x004E8780,__wcstombs_lk,618
0x004E89F0,wcsncnt,49
0x004E8A2E,_RtlUnwind@16,6
